aX,aY,aZ,gX,gY,gZ
-0.944,-0.025,-0.303,-0.61,-0.488,-0.366
-0.944,-0.021,-0.297,-0.916,0.0,-0.305
-0.945,-0.02,-0.299,-0.122,-0.244,-0.366
-0.94,-0.015,-0.306,0.854,-0.183,-0.061
-0.943,-0.024,-0.302,2.136,0.061,0.061
-0.941,-0.019,-0.307,1.587,0.122,0.366
-0.94,-0.02,-0.297,0.854,0.122,-0.488
-0.942,-0.023,-0.304,-0.61,-0.305,-0.488
-0.942,-0.013,-0.303,-0.61,-0.61,-0.793
-0.941,-0.02,-0.298,0.305,-0.244,-0.183
-0.907,-0.01,-0.308,0.854,-0.183,0.122
-0.941,-0.015,-0.309,1.343,0.427,0.671
-0.935,-0.012,-0.314,1.709,0.61,0.488
-0.938,-0.018,-0.309,1.526,0.366,0.183
-0.943,-0.023,-0.304,0.427,0.549,0.671

-0.807,-0.594,0.328,53.833,29.48,15.137
-0.795,-0.655,0.382,58.289,38.147,22.827
-0.756,-0.3,0.323,50.049,67.017,48.34
-1.332,-0.078,0.256,39.49,109.314,57.007
-1.428,-0.534,0.161,83.557,99.365,135.376
-1.154,-0.474,0.363,61.462,89.905,89.905
-0.91,-0.561,0.249,-44.922,70.435,79.651
-0.561,-0.204,0.238,-56.03,51.331,41.748
-0.455,-0.483,0.277,14.099,-19.592,13.794
-0.314,0.79,-0.825,55.054,-67.749,-111.084
-4.0,-0.849,3.999,384.644,-123.108,94.849
-0.144,0.411,0.581,22.095,-94.482,-84.656
-1.343,-0.017,-0.03,70.496,-31.311,-98.145
-1.825,-0.372,-0.755,-7.141,-120.483,-232.788
-1.794,-1.953,2.308,-131.47,-87.463,-185.73
-0.349,-0.908,1.782,92.468,118.896,58.289
-2.294,-0.776,-0.754,-50.415,189.575,168.64
-2.954,-1.027,-0.393,-21.484,195.374,277.832
-1.526,0.437,-0.506,-93.201,71.777,214.722
-0.386,1.584,-0.849,-88.867,-38.635,28.809
-0.255,0.141,0.767,-26.611,1.77,-76.233
-0.298,-0.904,-1.167,-45.715,-141.663,54.81
1.693,1.42,1.083,291.382,-179.871,-48.157
-0.691,-0.078,-0.343,6.775,-122.925,-74.158
-1.779,-0.997,0.75,-29.297,-119.812,-163.818
-0.762,-0.224,1.139,147.095,60.974,-0.244
-0.374,-0.792,0.799,97.839,146.362,73.242
-2.308,-1.323,-0.165,-270.935,101.807,175.903
-2.261,-0.041,-0.486,-135.132,115.662,180.969
-0.616,0.789,-0.552,-7.812,12.39,86.365
-0.123,0.494,0.215,-63.904,-43.823,-62.927
-3.989,-4.0,2.224,4.517,71.167,62.5
-0.994,-0.055,-0.11,-25.146,-45.166,-89.966
-1.029,-0.266,0.028,13.245,-79.773,-72.693
-0.931,-0.286,-0.262,-55.359,-22.644,-45.837
-1.001,-0.203,-0.233,6.165,-18.677,-14.771
-0.954,0.033,-0.298,3.357,-7.69,-8.789
-0.97,-0.091,-0.102,17.029,-8.972,-1.77
-0.921,-0.018,-0.329,9.338,-10.803,-8.423
-0.974,0.025,-0.279,-4.272,-7.141,-6.775
-0.959,-0.089,-0.314,25.879,-4.883,0.183
-0.957,-0.045,-0.229,3.662,-1.099,-1.038
-0.95,-0.068,-0.31,-7.996,-2.502,-2.014
-0.946,-0.029,-0.299,-2.014,1.343,0.549
-0.949,-0.055,-0.302,-6.104,1.648,0.0
-0.958,-0.04,-0.271,-4.211,4.456,2.197
-0.93,-0.001,-0.287,-1.465,4.883,3.723
-0.94,-0.023,-0.305,-3.723,3.357,2.075
-0.952,-0.013,-0.283,2.38,2.808,2.563
-0.958,-0.041,-0.269,2.563,2.869,1.709
-0.955,-0.05,-0.25,8.484,3.723,2.441
-0.961,-0.057,-0.233,4.028,3.357,2.93
-0.947,-0.044,-0.258,-1.221,1.77,0.671
-0.944,-0.03,-0.276,-2.747,0.0,0.122
-0.958,-0.048,-0.259,-0.916,1.465,0.671
-0.948,-0.036,-0.273,1.16,1.831,0.916
-0.946,-0.026,-0.273,0.549,1.038,0.549
-0.95,-0.017,-0.266,0.061,0.305,-0.122
-0.954,-0.048,-0.245,2.014,0.305,-0.671
-0.953,-0.06,-0.25,-2.563,-0.793,-1.038
-0.958,-0.042,-0.242,-3.845,-1.038,-0.916
-0.952,-0.046,-0.258,-2.075,-0.854,-1.038
-0.961,-0.031,-0.258,-3.906,-1.343,-1.16
-0.954,-0.036,-0.268,-0.366,-1.099,-0.427
-0.951,-0.047,-0.267,1.038,-1.221,-0.793
-0.956,-0.047,-0.268,2.319,-0.427,1.099
-0.952,-0.044,-0.268,2.258,-0.732,0.488
-0.95,-0.039,-0.268,0.977,-0.793,0.061
-0.952,-0.045,-0.272,0.854,-1.221,-0.427
-0.95,-0.033,-0.279,0.977,-1.404,-0.244
-0.95,-0.048,-0.277,2.258,-1.648,-0.244
-0.949,-0.045,-0.275,0.916,-1.343,-0.427
-0.944,-0.044,-0.28,-1.16,-0.854,-0.061
-0.951,-0.042,-0.284,-2.197,-0.854,-0.061
-0.946,-0.035,-0.285,-1.099,-0.366,0.061
-0.942,-0.029,-0.298,-1.526,-0.122,0.0
-0.949,-0.038,-0.286,1.038,0.305,0.488
-0.946,-0.044,-0.286,1.099,0.488,0.671
-0.946,-0.043,-0.292,-1.16,0.366,0.0
-0.949,-0.051,-0.289,-0.61,0.916,0.305
-0.947,-0.043,-0.288,0.854,0.977,0.366
-0.949,-0.043,-0.284,-0.427,0.427,0.427
-0.95,-0.049,-0.28,0.916,0.977,0.671
-0.945,-0.042,-0.282,-0.183,0.916,0.61
-0.952,-0.046,-0.28,-0.061,0.916,0.61
-0.947,-0.047,-0.281,-0.122,0.732,0.488
-0.947,-0.045,-0.284,-0.488,0.671,0.427
-0.947,-0.044,-0.284,-0.732,0.549,0.183
-0.948,-0.047,-0.281,-0.916,0.549,0.183
-0.947,-0.047,-0.281,-0.916,0.488,0.244
-0.947,-0.044,-0.279,-0.427,0.488,0.366
-0.947,-0.048,-0.283,-0.366,0.427,0.305
-0.949,-0.054,-0.276,-0.61,0.183,-0.061
-0.951,-0.048,-0.278,-0.366,0.549,0.366
-0.945,-0.04,-0.282,1.526,0.305,0.427
-0.948,-0.049,-0.281,1.648,0.183,0.305
-0.951,-0.053,-0.28,0.305,-0.061,0.488
-0.949,-0.048,-0.28,0.671,-0.427,0.122
-0.948,-0.048,-0.281,0.793,-0.183,0.244
-0.949,-0.048,-0.287,0.305,-0.122,0.061
-0.946,-0.045,-0.283,0.366,-0.244,-0.366
-0.946,-0.043,-0.286,0.793,0.061,0.122
-0.948,-0.045,-0.285,3.235,0.183,0.061
-0.946,-0.051,-0.286,1.709,0.122,0.061
-0.947,-0.054,-0.285,1.343,0.366,0.0
-0.948,-0.046,-0.287,0.244,0.427,-0.244
-0.951,-0.051,-0.281,1.16,0.61,0.122
-0.948,-0.05,-0.284,1.038,0.305,0.122
-0.947,-0.038,-0.283,-0.427,-0.061,-0.183
-0.947,-0.047,-0.281,1.099,0.793,0.0
-0.946,-0.047,-0.279,0.61,0.427,-0.244
-0.946,-0.042,-0.285,-1.038,0.732,0.061
-0.946,-0.039,-0.283,-0.488,0.671,-0.061
-0.949,-0.049,-0.279,-1.587,0.977,0.793
-0.949,-0.024,-0.278,-0.305,1.282,0.671
-0.948,-0.047,-0.282,1.282,0.916,0.488
-0.946,-0.049,-0.283,-1.587,0.305,-0.061
-0.949,-0.041,-0.273,-0.122,0.488,-0.061
-0.95,-0.056,-0.289,-0.549,0.366,-0.183

-0.942,-0.414,0.32,48.645,2.991,4.15
-0.935,-0.485,0.389,52.368,10.376,6.592
-0.921,-0.559,0.421,56.702,20.264,10.742
-0.831,-0.771,0.402,69.458,51.758,31.128
-0.829,-0.777,0.373,68.359,60.181,39.185
-1.226,-0.182,0.368,6.165,87.952,63.66
-1.355,-0.357,0.44,9.155,112.122,84.29
-1.318,0.045,0.177,37.842,98.572,115.234
-1.323,0.077,0.007,43.518,80.017,125.0
-1.207,-0.4,0.393,78.918,114.868,116.272
-1.152,-0.556,0.217,71.594,97.961,131.836
-1.268,-0.787,0.277,-4.028,90.271,136.658
-1.008,-0.576,0.255,-55.359,73.975,120.3
-0.59,-0.217,0.034,-77.637,52.734,88.806
-0.497,-0.0,0.024,-40.405,19.958,47.913
-0.691,0.029,-0.259,12.146,4.578,21.729
-0.467,0.48,-0.171,33.63,-31.555,-45.532
-0.073,0.847,-0.948,9.949,-86.914,-109.375
0.021,0.657,-0.638,15.32,-134.094,-145.752
-0.716,-2.893,0.276,142.578,-152.039,-147.888
-0.615,0.508,-0.293,-213.44,1.404,-88.806
0.677,0.922,-1.036,-40.344,-111.45,-109.802
-0.755,-0.171,-0.444,66.406,-40.71,-123.352
-2.479,-0.624,-0.359,104.065,-70.862,-105.835
-1.077,0.002,-0.339,27.039,-94.971,-131.836
-2.246,-0.149,-1.076,-20.081,-150.391,-194.031
-2.293,-1.823,0.25,15.503,-163.33,-208.435
-1.499,-1.583,1.286,-92.346,-80.322,-166.321
-1.222,-1.108,1.134,-124.573,-52.124,-65.369
-0.391,-0.807,1.274,86.243,24.658,1.953
0.16,-1.04,0.889,30.701,50.293,88.257
-0.841,-0.886,0.558,55.725,134.399,113.464
-2.357,-1.314,-0.275,22.339,219.543,191.467
-3.442,-1.383,-0.496,-46.692,226.379,225.037
-3.059,-0.269,0.551,-132.629,161.926,279.785
-2.892,-0.503,-0.229,-28.198,191.895,227.539
-2.876,0.379,-0.444,-39.368,179.26,257.874
-1.693,1.161,-0.466,-18.127,127.808,196.106
-0.272,1.212,-0.608,-1.221,82.703,98.633
0.109,0.684,-0.587,47.424,-24.78,-29.114
-0.203,0.387,-0.915,112.793,-91.37,-113.403
-0.256,-0.812,-0.296,19.653,-80.566,-98.45
-0.13,0.308,-0.756,-125.183,-57.739,-25.635
-0.097,1.855,3.184,59.021,-97.412,-118.774
-0.62,0.55,-1.549,-470.642,73.547,-22.644
1.433,3.176,-0.491,-63.416,-15.747,-145.447
-0.876,-0.121,-0.751,190.735,-132.019,-72.449
-2.185,-1.169,-0.24,59.082,-109.619,-99.548
-1.284,-0.032,-0.365,13.916,-94.788,-147.156
-2.148,-1.106,0.336,-63.782,-93.079,-175.903
-1.574,-1.827,2.157,64.392,-67.688,-108.887
-0.67,-1.065,1.818,141.113,28.687,-14.893
-0.127,-0.899,0.404,71.594,72.205,29.968
-0.712,-1.279,-0.086,61.218,129.578,109.436
-2.37,-0.386,0.093,-203.308,192.261,186.768
-2.463,-0.386,-0.341,-62.378,184.814,236.938
-2.817,-0.159,-0.542,-104.309,208.74,241.455
-1.891,1.141,-0.932,-5.676,127.747,221.13
-0.728,1.416,-0.894,17.822,83.801,153.625
-0.104,1.452,-1.015,71.167,-14.954,88.806
-0.17,0.371,1.229,-46.509,-39.062,-52.063
-0.342,0.127,-0.567,-221.68,-90.393,-92.529
-0.224,-0.797,0.216,-57.495,-101.013,-115.54
-1.068,-0.926,-0.127,204.346,-128.357,-2.686
-1.981,-4.0,2.675,58.105,139.954,150.391
1.705,4.0,-4.0,-286.621,56.519,41.565
-0.27,0.17,0.096,203.308,-77.881,-30.823
-4.0,-3.587,0.306,204.651,-119.995,-43.823
-0.495,-0.069,-0.372,-143.494,-10.62,-39.551
-1.706,0.037,-0.403,-66.65,-51.575,-77.698
-0.945,-0.46,0.129,21.301,-49.927,-52.246
-0.745,-0.183,-0.024,3.601,-52.734,-45.044
-1.02,-0.209,-0.153,-6.653,-62.683,-49.072
-1.026,-0.214,0.039,19.592,-57.8,-40.894
-0.665,-0.303,-0.233,-33.875,-43.091,-56.702
-1.486,-0.527,-0.074,20.874,-66.528,-43.579
-0.952,-0.359,0.012,-10.803,-50.72,-35.706
-0.76,0.343,-0.196,-19.47,-56.152,-35.4
-1.212,-0.218,-0.119,51.086,-55.115,-57.495
-0.949,-0.172,-0.052,36.377,-40.222,-22.095
-0.937,-0.239,0.002,27.527,-31.25,-24.536
-0.924,-0.268,-0.158,27.344,-30.701,-21.606
-0.98,-0.17,-0.097,19.958,-24.109,-11.414
-0.935,-0.179,-0.209,12.207,-24.841,-8.24
-0.982,-0.064,-0.198,1.282,-20.203,-7.874
-1.024,-0.032,-0.185,5.127,-19.531,-8.118
-0.964,0.008,-0.277,-3.052,-14.526,-11.536
-0.953,-0.008,-0.325,-2.747,-13.672,-9.338
-0.952,0.012,-0.297,1.099,-11.169,-12.939
-0.985,-0.047,-0.286,-10.071,-12.085,-14.771
-0.954,-0.06,-0.286,-16.052,-10.986,-14.771
-0.953,-0.042,-0.292,-18.066,-8.85,-11.108
-0.956,-0.042,-0.294,-14.648,-3.052,-8.301
-0.952,-0.057,-0.286,-6.714,0.305,-5.737
-0.942,-0.043,-0.283,-4.395,2.319,-1.587
-0.937,-0.045,-0.326,-9.277,2.014,-2.136
-0.927,-0.064,-0.329,-12.634,-0.427,-3.113
-0.939,-0.04,-0.3,-15.564,-1.648,-4.028
-0.959,-0.057,-0.266,-12.085,-1.953,-2.563
-0.964,-0.064,-0.265,-9.277,-2.014,-1.587
-0.964,-0.065,-0.28,-6.714,-2.014,-0.061
-0.945,-0.033,-0.287,-3.662,-2.258,0.793
-0.95,-0.029,-0.304,2.747,-2.686,1.953
-0.941,-0.039,-0.311,3.052,-3.357,1.587
-0.94,-0.037,-0.316,0.671,-2.686,0.977
-0.941,-0.024,-0.308,3.174,-5.371,1.831
-0.941,-0.035,-0.305,2.686,-4.211,0.549
-0.938,-0.062,-0.318,3.357,-1.709,0.427
-0.94,-0.057,-0.308,4.272,-1.465,0.854
-0.949,-0.05,-0.321,2.197,-2.258,0.122
-0.945,-0.059,-0.307,2.319,-0.916,-0.244
-0.937,-0.065,-0.313,-1.465,0.366,-1.16
-0.95,-0.059,-0.303,-0.61,-0.366,-0.549
-0.938,-0.042,-0.31,-1.587,1.404,-0.427
-0.938,-0.034,-0.321,-1.465,2.197,-0.916
-0.935,-0.043,-0.319,-0.793,1.526,-0.916
-0.941,-0.037,-0.32,-2.747,1.038,-1.343
-0.935,-0.051,-0.3,-0.61,1.282,-1.038
-0.945,-0.048,-0.309,-3.235,0.916,-0.916

-0.89,-0.628,0.303,71.533,2.747,-10.498
-0.854,-0.741,0.37,82.092,10.01,-4.211
-0.816,-0.812,0.383,87.585,16.968,5.371
-0.772,-0.828,0.344,85.51,24.231,17.639
-0.759,-0.626,0.274,69.031,33.691,40.161
-1.235,-0.17,0.444,41.687,69.092,50.049
-1.624,-0.765,0.785,30.396,136.414,67.383
-1.515,-0.656,0.248,15.808,137.756,121.399
-1.502,-0.014,-0.505,-27.222,96.924,149.414
-1.539,-0.645,0.292,37.781,141.357,145.874
-1.604,-0.64,0.461,49.683,132.874,190.308
-1.411,-0.385,0.325,-20.569,137.512,167.603
-1.085,-0.243,0.124,-23.132,116.455,145.752
-0.674,-0.121,-0.089,-40.71,72.571,108.704
-0.503,0.232,-0.182,-8.911,-1.648,33.447
-0.501,0.609,-0.196,-19.653,4.272,-64.941
-0.179,0.769,-0.647,102.051,-50.049,-125.61
0.103,0.79,-0.946,68.054,-135.925,-146.667
-1.419,-4.0,1.524,249.146,-145.752,-124.268
-1.371,0.324,-0.847,-225.769,63.965,-44.678
0.758,0.47,-1.376,-58.533,-86.792,-114.38
-1.579,-0.336,-0.082,138.794,-57.312,-94.055
-2.177,-0.549,0.021,59.021,-33.386,-115.784
-1.202,-0.041,-0.578,39.368,-114.197,-187.073
-2.252,-0.184,-1.005,-43.884,-155.518,-244.08
-2.975,-2.578,0.514,0.183,-149.231,-257.812
-1.932,-1.638,1.585,-112.915,-51.514,-128.784
-0.666,-0.558,1.13,-75.5,-5.859,-45.715
0.025,-1.564,0.645,6.47,81.116,4.456
-0.533,-0.816,1.394,-1.16,126.465,119.873
-2.25,-1.128,0.168,-26.428,189.575,187.805
-3.234,-0.435,0.364,-64.636,217.102,245.056
-3.142,-0.29,-0.377,-65.918,268.066,294.312
-3.346,0.011,-0.749,-29.968,256.47,305.481
-1.832,1.159,-0.896,8.545,139.038,263.611
0.528,2.203,-0.911,-18.799,21.423,10.498
-0.396,-1.021,-0.51,-7.263,-123.84,-111.267
-0.46,-0.592,-0.023,-84.045,-150.208,69.824
-4.0,-4.0,-1.496,-98.572,148.254,-174.438
-2.544,-0.792,-1.071,272.4,-92.224,-110.779
-2.685,-1.797,-0.229,149.902,-151.306,-61.646
-1.52,-0.595,-0.456,1.099,-102.173,-172.668
-2.177,-1.538,0.232,-35.95,-130.493,-162.72
-0.757,-2.018,2.29,90.515,18.738,-66.589
-3.359,-2.807,0.046,-53.345,123.962,176.88
-2.254,-0.632,0.422,-191.711,180.298,187.5
-2.084,-0.117,-0.602,-107.3,213.013,224.731
-0.496,1.391,-1.564,-9.155,43.518,159.973
0.077,1.385,-0.256,37.537,-72.388,-44.983
-0.735,-1.159,0.682,-126.831,-87.891,-130.493
0.557,0.75,-1.119,172.729,-83.862,22.278
0.007,2.806,0.13,-39.062,231.689,237.0
-1.599,-0.65,0.425,-32.959,-55.115,-103.577
-0.483,-0.533,1.147,-46.265,15.808,-47.729
-0.743,-0.843,0.08,65.735,21.301,39.124
-1.31,-0.08,-0.235,41.26,-42.358,-12.268
-0.82,0.242,-0.04,-221.375,-35.889,-21.973
-0.614,0.48,-0.27,-128.662,-110.474,-91.248
-0.669,0.484,-0.181,-85.876,-99.304,-117.371
-0.641,0.2,0.26,11.047,-62.134,-49.5
-1.115,0.215,-0.316,154.053,-91.125,-57.068
-0.976,-0.019,-0.319,-78.003,-53.04,-42.358
-1.134,-0.137,0.08,52.429,-6.226,3.845
-0.947,-0.281,-0.222,69.58,1.16,12.268
-0.887,0.111,-0.353,-69.397,-16.052,-22.4
-0.95,0.012,-0.27,-0.732,-3.174,-1.038
-0.953,-0.061,-0.274,-1.282,-3.052,-0.122
-0.956,-0.046,-0.268,-2.441,0.122,-0.671
-0.943,-0.03,-0.284,-4.089,-1.343,-0.122
-0.953,-0.067,-0.286,5.981,-0.244,1.77
-0.953,-0.057,-0.288,-2.136,0.488,0.305
-0.947,-0.058,-0.28,-3.845,-0.671,-1.16
-0.949,-0.049,-0.286,-1.587,-0.183,-0.549
-0.948,-0.043,-0.287,-0.183,-0.061,-0.61
-0.947,-0.048,-0.29,1.343,0.549,0.61
-0.944,-0.047,-0.29,-0.793,-0.122,0.0
-0.942,-0.034,-0.296,-1.16,0.122,-0.122
-0.945,-0.056,-0.292,1.404,0.671,0.671
-0.944,-0.055,-0.291,0.793,0.305,0.427
-0.947,-0.054,-0.274,-1.892,0.0,0.122
-0.942,-0.049,-0.295,-3.357,-0.183,-0.122
-0.954,-0.062,-0.284,-0.916,0.793,-0.488
-0.944,-0.048,-0.29,-0.244,0.732,0.122
-0.946,-0.06,-0.286,1.16,0.793,0.793
-0.946,-0.064,-0.283,-0.427,1.16,0.488
-0.946,-0.068,-0.286,-0.732,0.671,0.244
-0.95,-0.057,-0.285,-2.014,0.183,-0.732
-0.946,-0.043,-0.292,-0.977,0.671,-0.488
-0.946,-0.052,-0.287,0.732,0.854,-0.488
-0.945,-0.071,-0.286,-1.526,-0.549,-0.305
-0.947,-0.048,-0.282,-1.404,-0.122,-0.977
-0.938,-0.066,-0.296,1.099,0.61,0.183
-0.94,-0.053,-0.284,5.31,0.977,-0.427
-0.959,-0.094,-0.27,-0.427,-0.244,-0.732
-0.95,-0.047,-0.282,-0.916,0.61,0.732
-0.943,-0.049,-0.291,-2.563,0.0,-0.122
-0.948,-0.033,-0.278,-0.122,0.61,-0.305
-0.946,-0.068,-0.281,2.38,0.854,0.549
-0.948,-0.055,-0.279,-2.563,-0.183,0.061
-0.947,-0.066,-0.277,0.916,-0.549,0.061
-0.942,-0.057,-0.282,-0.183,-0.854,-0.671
-0.945,-0.068,-0.297,-0.671,-0.183,-0.549
-0.949,-0.052,-0.289,-1.221,0.732,-0.122
-0.948,-0.06,-0.297,-0.183,1.099,0.427
-0.954,-0.07,-0.268,2.075,1.221,1.709
-0.951,-0.064,-0.27,2.93,0.549,1.465
-0.948,-0.067,-0.273,2.075,0.671,1.709
-0.939,-0.05,-0.292,0.366,0.366,0.366
-0.943,-0.049,-0.289,-0.061,0.244,0.0
-0.946,-0.064,-0.287,0.0,0.549,-0.671
-0.949,-0.067,-0.279,1.343,0.427,-0.549
-0.945,-0.055,-0.292,-0.671,0.244,0.122
-0.945,-0.048,-0.285,1.282,0.427,0.244
-0.949,-0.055,-0.279,0.183,0.366,-0.183
-0.947,-0.054,-0.278,1.221,0.549,-0.183
-0.948,-0.061,-0.274,1.77,0.671,0.305
-0.948,-0.055,-0.277,1.221,0.244,0.244
-0.945,-0.055,-0.284,1.038,0.61,0.427
-0.947,-0.055,-0.279,0.916,0.366,0.427

-0.988,-0.459,0.407,35.4,3.296,-7.141
-0.998,-0.573,0.489,42.114,12.329,-4.7
-0.96,-0.722,0.511,49.988,23.01,-0.244
-0.876,-0.855,0.518,56.03,34.668,7.69
-0.828,-0.953,0.503,60.242,43.762,17.639
-0.812,-1.008,0.474,59.998,58.655,39.429
-0.854,-0.866,0.368,40.588,71.167,55.786
-0.986,-0.875,0.316,25.696,81.665,61.096
-1.249,-0.71,0.279,-17.883,100.403,94.788
-1.408,-0.53,0.5,-31.738,102.295,119.385
-1.419,-0.43,0.484,-17.334,100.708,129.578
-1.412,0.111,-0.072,-32.776,92.834,140.442
-1.211,-0.417,0.191,34.302,88.501,128.235
-1.253,-0.316,0.451,43.152,112.671,124.817
-1.262,-0.351,0.38,46.57,111.45,125.488
-1.277,-0.48,0.384,12.512,96.802,133.484
-1.179,-0.463,0.359,-9.399,100.22,124.878
-1.087,-0.458,0.305,-14.709,97.9,111.023
-0.674,-0.21,-0.011,-27.588,50.842,69.885
-0.629,-0.122,0.003,-15.625,39.368,58.044
-0.562,-0.143,0.229,-4.089,19.287,18.677
-0.502,-0.095,-0.265,20.996,6.897,-12.268
-0.499,0.49,-0.198,37.598,-6.592,-69.214
-0.363,0.663,-0.732,18.86,-31.738,-108.154
0.052,0.543,-0.873,45.227,-126.404,-146.667
-4.0,-2.119,3.435,281.433,-147.095,-22.827
-1.739,0.028,-0.567,-196.777,-7.996,-45.288
0.241,0.599,-0.013,1.221,-133.911,-106.262
-0.348,0.236,0.513,44.189,-108.887,-114.258
-0.956,-0.373,0.015,64.819,-63.416,-108.826
-1.775,-0.517,-0.331,11.169,-62.561,-133.484
-1.589,-1.166,-1.436,44.495,-136.047,-159.18
-2.025,-1.114,-0.656,-58.411,-142.7,-194.702
-2.222,-1.735,1.795,39.673,-186.829,-186.035
-1.743,-1.077,1.415,-103.882,-108.704,-129.089
-0.848,-0.336,1.345,-92.773,-25.818,-43.64
-0.668,0.118,1.141,-3.418,-4.456,-22.522
-0.156,-1.201,1.351,55.42,82.764,96.802
-0.753,-0.699,1.081,108.765,145.02,113.281
-1.079,-0.365,0.739,134.705,184.204,139.221
-2.753,-1.068,-0.973,-65.247,163.33,220.337
-1.947,-1.009,-0.163,-72.51,157.959,190.186
-2.514,-0.54,0.15,-43.579,185.852,244.629
-2.84,-0.377,-0.565,-112.549,192.261,273.254
-2.807,-0.329,-0.472,-90.454,178.772,268.188
-2.555,0.092,-0.615,-53.528,135.315,236.694
-0.563,1.174,-0.705,-43.579,64.087,160.278
-0.088,1.372,-0.604,-35.583,-2.563,44.495
-0.042,1.206,-0.486,-25.818,-20.752,2.441
-0.775,1.391,-0.407,65.308,-45.898,-79.529
-0.246,0.17,0.043,94.421,-33.875,-140.015
-0.309,-0.143,0.271,69.824,-31.982,-132.446
-0.276,-1.676,-0.849,-33.752,-32.349,-23.865
-0.408,-0.149,-1.273,-19.165,-78.918,33.569
-3.994,0.065,3.984,384.766,-151.978,37.598
-4.0,-4.0,2.175,197.144,0.854,-25.879
3.876,4.0,-4.0,-489.441,196.655,-69.702
-0.376,-0.251,-2.314,116.028,0.305,-36.316
-3.026,-3.635,1.552,224.854,-73.792,-48.096
-0.926,-0.944,-0.914,-259.399,160.461,-146.912
-0.692,-2.828,-1.345,-116.333,-69.031,-24.841
-1.584,0.727,1.591,178.955,-402.1,251.16
-1.817,0.002,0.14,97.778,-116.76,-129.333
-1.61,0.165,0.021,154.419,-80.75,-211.121
-1.377,-1.103,0.728,234.863,-102.112,-280.701
-1.164,-0.251,1.036,179.932,-13.367,-221.68
-1.034,-1.007,-0.964,22.949,33.081,-282.471
0.046,-1.384,0.961,92.957,48.462,-22.4
0.666,-1.306,0.566,13.428,89.172,-7.935
0.474,-1.119,0.431,53.406,81.055,24.353
-1.722,-1.628,-0.687,-45.898,130.92,84.29
-2.25,0.008,-0.716,-235.84,111.755,101.99
-2.117,-0.007,-0.097,-142.09,160.461,192.383
-2.301,0.033,-0.025,-136.169,156.799,185.059
-2.761,0.067,-0.337,-135.62,138.062,162.354
-2.41,0.41,-0.558,-102.234,131.592,156.189
-1.786,0.825,-0.608,9.155,119.507,179.626
-1.048,0.882,-0.472,63.11,89.661,179.321
-0.862,0.791,-0.495,74.646,71.228,167.297
-0.649,0.451,-0.424,84.961,-24.475,104.919
-0.644,0.501,-0.157,69.824,-55.054,63.66
-0.587,0.353,0.143,65.186,-60.547,38.635
-0.3,-0.271,0.565,-189.697,-1.404,-38.147
-0.201,-0.428,-0.103,-301.758,-31.799,-56.091
-0.103,-0.389,-0.299,-271.362,-56.702,-67.261
-0.598,0.003,-0.472,-120.544,-72.632,-75.806
-0.988,0.113,0.049,-34.973,-84.595,-67.2
-1.048,-0.236,0.662,46.57,-73.547,-60.425
-0.746,-1.044,0.941,123.84,18.188,-16.541
-4.0,-2.399,1.569,243.469,-61.34,46.753
-0.543,-0.419,-0.206,-130.798,71.838,39.246
-1.445,1.519,-1.597,13.672,-13.977,2.136
-0.793,-1.17,-0.048,124.329,-10.803,-36.133
-1.147,-0.159,-0.32,-78.369,-30.762,-48.34
-1.031,-0.005,-0.398,-79.224,-51.453,-52.368
-0.935,-0.019,-0.392,-46.631,-67.017,-53.345
-1.013,-0.406,0.047,21.912,-67.81,-39.795
-1.054,-0.416,0.119,16.479,-70.007,-38.574
-0.967,-0.234,0.04,-9.827,-60.12,-47.546
-0.886,-0.103,0.004,-11.475,-60.242,-48.95
-0.884,-0.125,0.025,-3.601,-59.021,-52.673
-0.963,-0.294,0.086,4.761,-58.044,-54.077
-0.833,-0.393,0.2,-0.549,-51.575,-52.063
-0.934,-0.407,0.037,-14.404,-50.11,-48.096
-1.002,-0.379,0.03,-23.621,-50.232,-35.889
-0.912,-0.301,-0.112,-20.203,-42.542,-28.87
-0.96,-0.276,-0.18,-25.452,-41.321,-28.259
-0.966,-0.173,-0.147,-20.63,-38.574,-28.748
-0.996,-0.118,-0.043,3.235,-24.414,-29.541
-0.987,-0.049,-0.055,8.667,-23.987,-24.414
-0.955,-0.133,-0.127,10.925,-10.01,-10.132
-0.948,-0.066,-0.016,47.791,-7.69,-3.784
-0.999,-0.298,-0.083,34.729,-5.005,-12.756
-0.96,-0.308,-0.198,10.071,-9.399,-8.362
-0.935,-0.226,-0.134,-1.892,-6.47,-6.592
-0.937,-0.189,-0.118,-2.258,-3.906,-6.165
-0.989,-0.138,-0.117,-3.296,4.15,-1.709
-0.943,-0.134,-0.037,16.174,0.671,-2.075
-0.957,-0.16,-0.048,17.822,0.854,-3.174

-0.849,-0.473,0.234,36.926,-4.883,-3.479
-0.827,-0.499,0.248,38.818,-0.977,-0.061
-0.808,-0.505,0.244,38.818,3.418,4.15
-0.797,-0.493,0.24,37.476,7.263,8.057
-0.789,-0.473,0.237,35.706,11.292,11.353
-0.783,-0.45,0.228,33.936,15.015,13.733
-1.058,-0.512,0.184,7.996,55.908,20.691
-1.308,-0.549,0.467,-0.977,84.29,60.242
-1.287,-0.605,0.507,5.859,89.783,71.35
