aX,aY,aZ,gX,gY,gZ
-0.833,0.459,-0.186,2.136,0.366,-0.183
-0.834,0.451,-0.189,1.526,0.061,-0.305
-0.844,0.456,-0.19,5.432,-0.061,-0.244
-0.839,0.483,-0.195,5.92,1.16,-1.038
-0.819,0.458,-0.188,3.479,0.916,-1.831
-0.828,0.456,-0.179,-0.916,-0.122,0.366
-0.834,0.497,-0.155,-3.723,0.488,0.732
-0.829,0.492,-0.165,-0.305,0.671,-1.587
-0.832,0.452,-0.16,3.601,-1.587,3.662
-0.835,0.436,-0.176,1.648,-1.465,2.93
-0.843,0.485,-0.184,1.831,-0.977,0.671
-0.831,0.458,-0.182,-0.305,0.549,0.0
-0.841,0.499,-0.151,2.38,1.038,-0.61
-0.833,0.466,-0.174,1.831,0.671,-1.953
-0.819,0.481,-0.172,2.686,-0.183,-1.77
-0.826,0.449,-0.183,0.244,-0.488,0.122
-0.824,0.484,-0.175,-1.099,1.221,-0.122
-0.826,0.466,-0.189,1.77,0.061,-0.916
-0.825,0.465,-0.183,1.221,-0.366,-0.854
-0.825,0.463,-0.184,1.038,-0.122,-0.671
-0.825,0.481,-0.177,-0.427,0.61,-0.183
-0.819,0.476,-0.179,-0.183,0.549,-0.671
-0.826,0.482,-0.174,-0.244,0.732,-1.099
-0.788,0.506,-0.163,17.273,1.465,-3.601
-0.822,0.501,-0.157,-1.282,0.977,-0.061
-0.821,0.493,-0.161,0.305,-0.122,-0.305
-0.816,0.482,-0.164,-0.122,0.671,0.183
-0.817,0.486,-0.16,-0.183,0.305,-0.061
-0.82,0.497,-0.159,0.0,1.099,0.366
-0.825,0.476,-0.161,0.305,0.061,0.183

-1.176,-0.221,-0.179,-11.78,13.916,70.068
-1.168,-0.242,-0.19,-12.878,15.991,73.669
-1.131,-0.232,-0.193,-15.32,18.616,77.393
-1.084,-0.207,-0.175,-23.193,21.057,79.834
-1.053,-0.151,-0.159,-32.288,23.682,81.116
-1.038,-0.071,-0.137,-39.124,26.062,81.97
-1.048,0.153,-0.045,-28.809,20.386,72.266
-1.006,0.046,-0.144,24.414,-15.747,55.176
-1.01,-0.111,-0.171,1.16,-5.371,49.988
-0.949,-0.124,-0.102,-26.794,4.028,37.354
-0.946,-0.135,-0.093,-29.846,3.906,35.461
-0.935,-0.161,-0.06,-45.532,9.399,31.311
-0.895,-0.161,-0.042,-54.749,13.55,28.381
-0.886,-0.123,-0.015,-57.19,14.221,24.841
-0.854,-0.076,0.008,-48.096,12.756,19.348
-0.845,-0.082,-0.008,-22.522,6.165,11.597
-0.842,-0.095,-0.007,-15.259,3.845,9.705
-0.903,-0.199,-0.046,5.554,-16.235,-1.282
-0.89,-0.261,-0.128,6.287,-12.817,-6.287
-0.93,-0.263,-0.162,-14.16,-13.062,-8.24
-0.923,-0.318,-0.048,-24.719,3.113,-10.071
-0.879,-0.279,0.021,-32.41,1.831,-12.085
-0.832,-0.214,-0.02,-20.325,-2.93,-16.724
-0.838,-0.181,-0.034,-10.742,-8.423,-21.79
-0.84,-0.081,0.031,-13.794,-6.287,-26.611
-1.089,0.186,0.258,-10.803,4.883,-43.457
-1.206,-0.197,0.283,-6.836,18.066,-49.255
-1.254,-0.465,0.092,-1.343,8.728,-32.227
-1.763,-0.382,-0.34,2.991,-26.55,-18.372
-1.171,0.136,-0.338,18.799,-11.841,-47.241
-0.813,0.205,-0.237,20.752,-3.662,-48.523
-0.668,0.262,-0.089,17.029,19.47,-46.448
-0.928,-0.1,-0.099,-24.048,18.738,-25.024
-0.947,-0.061,-0.141,-21.301,8.972,-19.104
-0.885,0.14,-0.127,-11.414,-7.629,-20.447
-0.953,0.045,-0.023,-0.549,-16.235,-24.902
-1.025,0.009,-0.052,-4.395,-18.982,-20.142
-1.02,0.038,-0.216,-2.563,-9.705,-14.465
-0.975,-0.067,-0.19,2.441,-0.977,-15.137
-1.011,-0.063,-0.073,-5.371,2.991,-7.019
-1.014,-0.065,-0.075,-8.179,-14.099,1.77
-1.009,-0.064,-0.119,0.0,-3.418,5.615
-0.979,-0.021,-0.099,12.085,-7.08,1.404
-0.986,-0.022,-0.077,17.517,-4.456,0.122
-1.005,-0.056,-0.123,17.883,-0.671,3.113
-0.996,-0.097,-0.153,5.493,-0.916,4.456
-0.981,-0.082,-0.141,2.502,-1.343,3.967
-0.972,-0.017,-0.104,-3.479,-0.977,2.502
-0.965,0.018,-0.08,-6.287,4.7,2.869
-0.976,-0.013,-0.072,1.709,4.333,4.578
-0.977,-0.042,-0.082,4.944,2.441,5.554
-0.982,-0.054,-0.091,5.615,0.916,5.676
-0.993,-0.062,-0.1,1.282,-3.845,5.859
-0.986,-0.057,-0.095,1.16,-3.113,5.92
-0.978,-0.064,-0.086,1.038,-1.77,5.615
-0.979,-0.065,-0.084,1.038,-1.16,5.249
-0.979,-0.061,-0.086,2.319,0.793,3.296
-0.972,-0.058,-0.089,1.953,1.953,1.099
-0.973,-0.061,-0.089,0.732,2.319,0.488
-0.98,-0.049,-0.088,-3.418,2.441,-0.793
-0.975,-0.041,-0.085,-4.7,2.563,-1.038
-0.972,-0.012,-0.074,-6.042,2.93,-1.526
-0.974,-0.01,-0.074,-4.089,3.113,-1.587
-0.971,-0.023,-0.079,-0.977,2.441,-1.343
-0.982,-0.045,-0.087,0.854,0.854,-1.16
-0.985,-0.046,-0.09,1.282,0.122,-0.977
-0.981,-0.058,-0.084,1.77,-1.16,-0.183
-0.982,-0.047,-0.088,0.671,-1.221,0.671
-0.979,-0.036,-0.082,0.793,-1.16,0.061
-0.971,-0.034,-0.083,2.441,-0.427,-0.732
-0.972,-0.037,-0.09,1.77,-0.122,-1.16
-0.974,-0.037,-0.093,0.916,-0.244,-1.343
-0.981,-0.04,-0.094,-1.404,0.183,-1.465
-0.981,-0.038,-0.091,-1.465,0.793,-1.587
-0.986,-0.041,-0.088,-0.061,0.854,-1.404
-0.984,-0.045,-0.089,0.549,0.427,-1.221
-0.985,-0.044,-0.097,2.014,-0.793,-0.488
-0.981,-0.038,-0.098,2.441,-1.526,-0.427
-0.977,-0.031,-0.097,2.747,-1.526,-0.671
-0.974,-0.03,-0.098,1.831,-0.854,-0.427
-0.974,-0.034,-0.098,0.549,0.122,-0.488
-0.974,-0.036,-0.098,0.183,0.244,-0.732
-0.972,-0.039,-0.095,0.183,0.427,-0.916
-0.983,-0.047,-0.101,-0.244,-0.122,-1.099
-0.981,-0.051,-0.108,-1.038,-0.427,-0.793
-0.979,-0.06,-0.112,-1.892,-0.122,-0.549
-0.988,-0.059,-0.113,-3.662,0.244,0.061
-0.988,-0.056,-0.111,-4.822,0.366,0.366
-0.978,-0.021,-0.09,-5.737,3.296,-0.854
-0.978,-0.022,-0.092,-4.761,2.93,-1.038
-0.975,-0.036,-0.095,-3.296,2.136,-0.427
-0.981,-0.039,-0.098,-2.869,0.488,0.366
-0.987,-0.028,-0.088,-2.808,0.061,0.488
-0.973,-0.028,-0.091,-0.183,1.526,0.793
-0.973,-0.03,-0.094,0.244,1.282,0.977
-0.982,-0.042,-0.092,0.732,0.183,1.282
-0.984,-0.039,-0.088,1.465,-0.244,0.916
-0.98,-0.045,-0.09,0.549,0.488,1.709
-0.979,-0.044,-0.088,0.244,1.099,1.404
-0.981,-0.044,-0.089,0.854,0.916,0.549
-0.979,-0.047,-0.09,1.099,0.854,0.244
-0.985,-0.051,-0.091,1.038,0.488,0.122
-0.988,-0.049,-0.093,0.244,0.732,0.549
-0.979,-0.044,-0.086,-0.977,1.282,0.793
-0.976,-0.045,-0.085,-0.977,1.282,0.732
-0.978,-0.045,-0.086,-0.977,1.16,0.671
-0.98,-0.041,-0.088,-0.488,0.854,0.183
-0.98,-0.046,-0.08,-0.793,0.916,0.061
-0.979,-0.047,-0.08,-0.977,1.16,0.244
-0.979,-0.046,-0.083,-1.343,1.038,0.61
-0.981,-0.045,-0.085,-1.099,0.671,0.305
-0.978,-0.05,-0.09,-0.488,0.0,0.183
-0.981,-0.051,-0.09,-0.488,-0.061,0.122
-0.987,-0.052,-0.088,-0.244,0.305,0.549
-0.987,-0.055,-0.089,-0.427,0.244,0.549
-0.982,-0.054,-0.086,-0.916,0.305,0.854
-0.981,-0.054,-0.086,-1.465,0.183,1.16
-0.981,-0.039,-0.084,-1.648,0.122,1.404
-0.973,-0.038,-0.081,-0.488,0.61,0.549

-1.099,0.17,-0.508,52.429,-8.789,-29.602
-1.145,0.099,-0.541,42.053,-9.46,-24.109
-0.981,0.101,-0.508,27.832,-4.7,-16.479
-0.785,0.118,-0.422,23.682,1.099,-9.521
-0.672,0.223,-0.364,29.846,2.808,-3.723
-0.706,0.369,-0.397,35.217,3.113,1.709
-1.089,1.315,0.076,27.71,13.489,8.728
-1.022,1.377,0.092,29.968,12.695,-2.136
-0.847,1.168,0.07,20.935,5.188,-12.634
-0.837,1.018,0.049,10.559,-2.563,-12.634
-0.92,0.747,0.109,-3.784,-18.921,-19.958
-0.912,0.646,0.109,1.16,-18.188,-22.4
-0.807,0.501,0.05,29.846,-14.099,-17.273
-0.759,0.469,-0.013,41.077,-12.39,-13.794
-0.759,0.421,-0.219,57.068,-11.353,1.282
-0.772,0.424,-0.214,55.725,-10.071,5.005
-0.814,0.415,-0.167,26.917,-10.559,4.7
-0.874,0.284,-0.169,11.353,-12.146,0.061
-0.927,0.274,-0.111,-4.456,-8.972,0.793
-0.919,0.279,-0.136,-13.428,-7.812,0.549
-0.895,0.367,-0.136,-35.217,-1.892,2.686
-0.91,0.47,-0.135,-33.569,4.944,1.099
-0.888,0.446,-0.136,-22.644,5.188,1.831
-0.873,0.294,-0.195,-4.883,2.625,5.066
-0.893,0.276,-0.168,-2.441,1.16,7.324
-0.838,0.413,-0.233,-1.953,0.916,5.249
-0.837,0.389,-0.216,-4.639,0.183,3.662
-0.872,0.356,-0.215,-8.972,0.122,1.038
-0.887,0.329,-0.214,-8.057,0.427,-0.122
-0.872,0.355,-0.222,-5.188,1.282,1.587
-0.869,0.367,-0.22,-3.601,1.526,2.075
-0.848,0.403,-0.204,-1.404,2.747,2.808
-0.842,0.41,-0.197,-1.648,2.869,1.648
-0.854,0.425,-0.199,0.549,2.258,1.038
-0.864,0.404,-0.206,0.854,1.099,0.549
-0.871,0.36,-0.199,-1.526,-0.244,1.16
-0.877,0.358,-0.189,-1.099,-0.061,1.587
-0.873,0.383,-0.188,1.709,-0.793,1.831
-0.858,0.434,-0.182,2.502,-0.732,0.977
-0.862,0.447,-0.186,2.563,-0.977,0.061
-0.87,0.431,-0.2,2.258,-0.732,-0.977
-0.878,0.386,-0.19,0.61,0.671,-1.038
-0.881,0.38,-0.19,0.427,0.854,-1.099
-0.88,0.385,-0.185,0.061,1.648,-1.038
-0.873,0.398,-0.179,-0.244,2.014,-1.221
-0.862,0.41,-0.176,1.526,2.014,-1.221
-0.862,0.406,-0.181,1.404,1.526,-1.343
-0.867,0.404,-0.175,2.197,0.854,-1.099
-0.869,0.417,-0.19,3.906,0.793,-0.671
-0.868,0.405,-0.184,3.967,-15.32,-0.793
-0.86,0.392,-0.172,2.747,0.305,-0.793
-0.864,0.39,-0.178,2.38,0.366,-0.671
-0.867,0.387,-0.177,2.319,0.305,-0.366
-0.87,0.381,-0.192,2.869,0.488,-0.549
-0.878,0.374,-0.183,1.526,1.16,-0.305
-0.876,0.385,-0.178,0.549,1.831,-0.549
-0.868,0.414,-0.168,1.221,2.319,-0.732
-0.866,0.423,-0.164,1.587,2.075,-0.854
-0.866,0.417,-0.164,3.967,1.526,-1.648
-0.876,0.403,-0.171,3.784,1.343,-2.136
-0.868,0.396,-0.155,-0.061,4.211,-2.625
-0.867,0.396,-0.153,-1.038,4.761,-2.808
-0.864,0.403,-0.163,-2.563,5.249,-2.991
-0.864,0.414,-0.167,-3.662,4.944,-3.296
-0.85,0.409,-0.161,-5.798,4.272,-4.517
-0.846,0.391,-0.17,-6.348,3.662,-4.395
-0.873,0.377,-0.159,-8.362,2.197,-1.404
-0.852,0.41,-0.165,-5.859,2.441,-0.977
-0.846,0.412,-0.158,-4.944,1.587,-0.61
-0.868,0.381,-0.169,-2.38,-0.793,0.793
-0.879,0.382,-0.16,-2.563,-1.16,1.221
-0.88,0.404,-0.148,-1.221,-0.244,1.709
-0.863,0.395,-0.179,1.709,0.671,1.16
-0.87,0.368,-0.178,-1.648,0.183,0.732
-0.884,0.389,-0.164,-2.686,0.366,0.793
-0.875,0.437,-0.154,-2.686,1.587,0.671
-0.873,0.446,-0.155,-2.625,1.648,0.0
-0.863,0.442,-0.138,0.854,1.953,-1.038
-0.857,0.44,-0.146,1.587,2.014,-0.977
-0.857,0.403,-0.164,2.075,0.305,-0.854
-0.865,0.391,-0.171,0.366,-0.732,-0.549
-0.869,0.408,-0.171,-1.892,-0.854,-0.305
-0.867,0.425,-0.162,-2.258,-0.549,-0.183
-0.859,0.48,-0.158,-2.258,0.671,-1.282
-0.862,0.477,-0.151,-2.197,0.854,-1.953
-0.86,0.448,-0.156,-0.488,1.16,-3.479
-0.869,0.434,-0.155,-1.099,0.244,-4.089
-0.872,0.408,-0.145,-1.77,1.953,-4.272
-0.871,0.395,-0.15,-1.282,2.136,-4.395
-0.876,0.379,-0.168,-1.221,1.831,-3.967
-0.872,0.381,-0.166,-1.343,1.343,-3.54
-0.85,0.392,-0.174,-1.16,0.854,-2.563
-0.849,0.388,-0.177,-1.404,0.061,-1.648
-0.861,0.388,-0.164,-0.671,-0.122,-1.221
-0.867,0.383,-0.168,-1.587,-0.061,-0.671
-0.867,0.346,-0.167,-0.366,-0.671,0.61
-0.852,0.413,-0.177,1.953,-0.671,1.831
-0.865,0.38,-0.169,2.075,-1.709,1.953
-0.867,0.387,-0.186,1.221,-1.709,2.319
-0.875,0.397,-0.182,0.061,-1.343,2.258
-0.861,0.431,-0.168,0.366,0.305,1.892
-0.86,0.438,-0.17,1.526,0.061,1.465
-0.848,0.429,-0.172,2.441,-0.305,-0.671
-0.849,0.396,-0.177,2.38,-0.549,-0.732
-0.864,0.387,-0.174,0.854,-0.793,0.488
-0.86,0.401,-0.184,0.427,0.183,0.427
-0.863,0.397,-0.171,0.244,-0.122,0.488
-0.853,0.429,-0.164,3.052,-0.244,0.671
-0.857,0.407,-0.168,3.662,-0.793,0.488
-0.861,0.392,-0.163,2.625,-0.549,1.953
-0.863,0.399,-0.174,4.211,-0.305,1.831
-0.863,0.397,-0.193,3.784,-1.221,1.77
-0.862,0.397,-0.183,2.563,-1.526,2.136
-0.865,0.406,-0.176,1.404,-1.16,2.319
-0.87,0.409,-0.166,1.526,-0.671,2.014
-0.867,0.419,-0.166,2.808,-0.732,1.77
-0.864,0.425,-0.167,3.052,-0.854,1.587
-0.865,0.413,-0.171,4.028,-1.282,1.282
-0.865,0.41,-0.167,3.113,-1.16,1.221

-0.872,0.445,-0.189,6.226,-2.014,0.427
-0.876,0.429,-0.193,5.859,-1.892,-0.061
-0.872,0.411,-0.192,5.005,-1.282,-0.183
-0.865,0.399,-0.189,3.296,-0.977,-0.305
-0.861,0.39,-0.195,1.892,-0.427,-0.305
-0.864,0.378,-0.198,0.305,-0.122,-0.122
-0.866,0.359,-0.169,-3.967,0.0,0.549
-0.862,0.375,-0.175,-4.333,-0.061,0.793
-0.864,0.388,-0.181,-2.502,-0.732,1.221
-0.861,0.393,-0.178,-0.366,-1.343,1.953
-0.861,0.387,-0.187,0.732,-2.136,3.479
-0.866,0.379,-0.183,3.235,-2.625,4.333
-0.869,0.365,-0.237,8.118,-5.005,7.507
-0.859,0.392,-0.229,6.592,-4.944,8.484
-0.857,0.417,-0.208,6.836,-4.944,7.874
-0.864,0.432,-0.201,6.409,-4.822,6.653
-0.873,0.453,-0.191,6.531,-2.93,4.761
-0.875,0.451,-0.182,5.31,-2.686,3.54
-0.883,0.434,-0.172,6.409,-1.465,2.014
-0.875,0.428,-0.177,4.944,-0.854,0.488
-0.871,0.419,-0.179,4.395,-0.671,-0.977
-0.865,0.418,-0.184,4.272,-0.549,-1.221
-0.862,0.423,-0.184,2.747,-0.549,-1.587
-0.863,0.419,-0.18,2.625,-0.427,-1.648
-0.859,0.405,-0.186,3.113,-0.305,-1.892
-0.861,0.398,-0.182,2.93,-0.366,-1.465
-0.857,0.386,-0.182,3.052,-0.427,-1.282
-0.854,0.383,-0.183,2.991,-0.732,-1.343
-0.852,0.386,-0.177,1.343,0.0,-1.221
-0.861,0.381,-0.176,1.099,0.244,-1.282
-0.873,0.372,-0.185,0.366,0.122,-1.221
-0.866,0.385,-0.184,-0.732,0.549,0.183
-0.862,0.397,-0.191,-1.587,0.854,0.244
-0.856,0.402,-0.186,-1.465,1.221,0.183
-0.868,0.384,-0.19,-0.793,1.038,-0.183
-0.871,0.378,-0.196,-0.549,0.793,-0.122
-0.871,0.378,-0.199,-2.258,0.183,0.793
-0.868,0.378,-0.19,-2.747,0.122,0.671
-0.869,0.402,-0.182,-3.54,0.427,0.732
-0.871,0.413,-0.181,-2.93,0.854,0.854
-0.862,0.429,-0.175,-0.122,0.488,0.061
-0.86,0.425,-0.179,0.977,0.061,-0.366
-0.862,0.413,-0.182,2.136,-0.549,-0.305
-0.869,0.387,-0.194,2.686,-0.671,-0.427
-0.874,0.38,-0.191,1.404,0.0,-0.183
-0.872,0.386,-0.183,0.549,0.0,-0.244
-0.859,0.406,-0.184,-0.183,0.671,-0.977
-0.856,0.401,-0.183,0.244,0.427,-1.221
-0.864,0.382,-0.182,-0.977,1.038,-1.221
-0.867,0.358,-0.179,-1.465,1.099,-0.793
-0.872,0.361,-0.184,-1.77,1.221,-0.366
-0.872,0.376,-0.184,-3.662,0.549,-0.793
-0.87,0.379,-0.188,-3.784,0.427,-0.977
-0.875,0.385,-0.181,-3.845,0.671,-0.305
-0.872,0.398,-0.183,-3.601,0.549,0.122
-0.873,0.415,-0.179,-1.77,0.183,-0.244
-0.873,0.42,-0.18,-0.977,0.488,-0.366
-0.868,0.426,-0.181,-0.488,0.916,-0.549
-0.864,0.417,-0.185,0.061,0.671,-1.099
-0.868,0.408,-0.183,-0.061,0.305,-1.282
-0.873,0.401,-0.185,-0.793,0.305,-1.404
-0.871,0.397,-0.179,-0.549,0.488,-1.404
-0.87,0.398,-0.177,0.671,0.793,-1.16
-0.866,0.404,-0.181,1.343,0.244,-1.16
-0.872,0.395,-0.186,2.563,-0.488,-1.038
-0.876,0.39,-0.185,2.991,-0.671,-0.671
-0.872,0.399,-0.184,2.747,-0.732,0.244
-0.865,0.415,-0.184,2.808,-0.427,0.122
-0.864,0.422,-0.182,3.357,-0.366,-0.427
-0.86,0.428,-0.183,2.808,0.183,-1.282
-0.858,0.425,-0.183,2.93,0.549,-1.465
-0.853,0.413,-0.18,2.502,0.977,-1.709
-0.859,0.403,-0.183,1.648,0.916,-2.014
-0.863,0.396,-0.186,1.465,0.977,-1.831
-0.854,0.383,-0.185,0.61,0.549,-1.404
-0.856,0.379,-0.187,0.732,0.549,-1.343
-0.857,0.376,-0.194,1.099,0.366,0.854
-0.857,0.379,-0.183,0.977,-0.305,0.977
-0.859,0.393,-0.184,0.488,0.0,1.343
-0.859,0.401,-0.187,0.671,0.0,1.404
-0.869,0.394,-0.193,1.953,-0.061,1.648
-0.873,0.394,-0.198,1.648,-0.122,1.648
-0.863,0.413,-0.184,-0.977,0.732,1.282
-0.863,0.411,-0.184,-1.221,0.854,0.793
-0.866,0.403,-0.182,-1.16,1.282,-0.061
-0.867,0.404,-0.182,-1.221,1.16,-0.244
-0.859,0.387,-0.183,-1.099,1.221,0.061
-0.857,0.38,-0.184,-0.977,1.16,0.366
-0.862,0.384,-0.191,-0.793,0.793,1.221
-0.863,0.395,-0.19,-1.465,0.793,1.343
-0.86,0.413,-0.179,-2.014,0.61,1.526
-0.855,0.417,-0.178,-1.953,0.488,1.282
-0.867,0.404,-0.189,-0.671,-0.305,1.038
-0.874,0.402,-0.178,-0.549,0.793,0.977
-0.867,0.4,-0.177,-1.038,0.793,0.732
-0.868,0.406,-0.185,-1.831,0.427,0.122
-0.868,0.403,-0.188,-1.16,0.732,-0.305
-0.867,0.4,-0.184,-1.038,0.916,-0.366
-0.864,0.404,-0.176,-1.282,0.977,-0.061
-0.866,0.4,-0.183,-0.977,-0.061,-0.488
-0.87,0.401,-0.18,-0.122,0.0,-0.305
-0.866,0.406,-0.183,0.427,0.305,0.183
-0.863,0.405,-0.18,-0.244,0.183,0.122
-0.865,0.408,-0.177,-1.099,0.183,-0.671
-0.866,0.394,-0.182,0.061,0.305,-0.305
-0.866,0.396,-0.183,0.122,0.183,0.122
-0.864,0.399,-0.182,0.244,0.366,0.122
-0.862,0.403,-0.183,-0.854,0.366,0.0
-0.861,0.398,-0.181,-0.488,0.122,-0.244
-0.864,0.39,-0.185,0.427,0.183,-0.305
-0.865,0.389,-0.186,0.427,0.183,-0.061
-0.869,0.393,-0.19,0.488,0.0,0.0
-0.865,0.397,-0.186,-0.183,0.488,0.061
-0.866,0.402,-0.185,-0.427,0.366,0.122
-0.865,0.412,-0.18,-0.916,0.122,-0.366
-0.863,0.414,-0.181,-0.427,0.244,-0.61
-0.862,0.405,-0.181,-0.183,0.732,-0.427
-0.863,0.396,-0.185,0.61,0.305,-0.671
-0.867,0.385,-0.187,-0.183,-0.488,-0.488

-0.856,0.416,-0.216,-6.226,-1.709,0.244
-0.859,0.406,-0.198,-8.179,-1.648,-0.183
-0.863,0.404,-0.182,-9.583,-1.16,-0.366
-0.864,0.413,-0.17,-10.376,-0.305,-0.366
-0.868,0.423,-0.17,-10.132,0.0,-0.549
-0.872,0.426,-0.18,-9.644,0.0,-0.854
-0.874,0.396,-0.174,-8.728,-0.061,-1.404
-0.883,0.375,-0.167,-5.92,1.465,-1.892
-0.878,0.337,-0.222,1.404,0.122,-2.563
-0.885,0.319,-0.231,3.784,-0.061,-2.014
-0.889,0.327,-0.22,4.211,0.305,-1.953
-0.896,0.359,-0.206,8.423,1.587,-2.563
-0.906,0.366,-0.241,12.878,1.892,-3.662
-0.931,0.393,-0.207,14.954,2.869,-4.15
-0.926,0.411,-0.212,15.137,3.601,-4.639
-0.937,0.367,-0.222,17.944,2.991,-8.667
-0.96,0.346,-0.212,16.663,3.357,-9.766
-0.973,0.324,-0.205,15.808,5.737,-9.399
-0.978,0.334,-0.204,14.221,7.08,-8.728
-0.98,0.385,-0.184,12.817,9.094,-8.85
-0.971,0.382,-0.193,13.306,9.216,-9.277
-0.973,0.354,-0.203,17.273,7.324,-7.751
-0.947,0.381,-0.193,20.02,7.263,-9.033
-0.929,0.379,-0.194,22.644,7.385,-9.583
-0.905,0.378,-0.188,26.184,8.667,-9.46
-0.898,0.371,-0.191,27.161,9.338,-9.827
-0.865,0.33,-0.205,29.907,10.498,-10.986
-0.883,0.2,-0.224,26.855,9.827,-11.353
-0.94,0.105,-0.161,27.039,13.184,-3.723
-0.953,0.123,-0.138,32.104,14.709,2.625
-0.961,0.126,-0.113,35.828,14.282,6.714
-1.001,0.016,-0.026,45.166,11.169,27.588
-1.003,-0.068,0.061,39.734,15.076,51.208
-1.01,-0.131,0.092,39.062,18.982,63.965
-1.005,-0.144,0.078,42.847,20.874,71.838
-0.996,-0.125,-0.069,37.231,8.179,97.778
-1.167,0.319,-0.208,-11.841,-19.47,109.253
-1.152,0.227,-0.03,-35.4,-21.973,113.525
-1.05,0.16,-0.032,-17.822,-24.353,84.534
-0.95,0.128,-0.048,-24.536,-17.151,75.073
-0.904,0.1,-0.079,-31.86,-16.785,66.772
-0.868,0.089,-0.107,-41.199,-17.273,54.871
-0.842,0.019,-0.104,-39.246,-16.785,43.152
-0.85,-0.01,-0.097,-34.973,-18.921,42.297
-0.86,-0.198,-0.094,-40.833,-7.263,28.381
-0.827,-0.173,-0.081,-38.757,-4.028,12.39
-0.841,-0.182,-0.101,-36.316,-6.775,-12.573
-0.864,-0.195,-0.072,-40.039,-6.165,-13.855
-0.922,-0.271,-0.075,-42.786,0.183,-17.212
-0.929,-0.386,-0.092,-43.274,1.221,-19.165
-0.929,-0.261,-0.219,-32.959,-15.015,-27.283
-1.417,0.125,0.129,40.222,-20.325,-20.386
-1.046,0.421,-0.059,55.298,10.437,-6.775
-0.415,0.281,-0.148,56.213,0.793,-10.559
-0.958,-0.245,-0.281,17.761,-28.564,-8.667
-0.973,-0.128,-0.153,-14.709,-4.333,-22.095
-1.006,-0.185,-0.206,-42.542,12.39,-26.428
-0.975,-0.164,-0.225,-48.096,16.418,-21.667
-0.978,-0.12,-0.14,-0.549,-7.019,6.226
-0.984,-0.139,-0.095,-6.958,3.235,5.615
-0.969,-0.118,-0.059,-7.629,2.808,3.357
-0.966,-0.112,-0.084,-1.526,1.099,3.052
-0.958,-0.133,-0.099,7.263,-3.113,3.418
-0.967,-0.157,-0.108,7.385,-3.418,4.761
-0.985,-0.186,-0.066,5.737,-1.831,4.639
-0.971,-0.164,-0.072,2.075,1.221,1.892
-0.967,-0.159,-0.099,1.892,2.136,0.793
-0.955,-0.17,-0.101,4.761,0.366,-0.61
-0.978,-0.202,-0.111,3.784,-0.732,0.183
-0.99,-0.201,-0.072,-0.061,0.0,1.892
-0.976,-0.203,-0.084,6.836,-1.221,1.709
-0.967,-0.186,-0.093,5.493,-0.427,1.831
-0.971,-0.195,-0.11,2.197,0.183,1.526
-0.974,-0.198,-0.109,2.075,-0.244,1.282
-0.972,-0.183,-0.089,1.831,0.977,-0.549
-0.969,-0.176,-0.089,0.366,1.404,-1.282
-0.97,-0.178,-0.094,-0.122,1.465,-1.343
-0.971,-0.184,-0.088,-1.343,0.671,-1.343
-0.974,-0.181,-0.082,-1.953,0.793,-1.343
-0.973,-0.168,-0.071,-2.747,1.282,-1.465
-0.968,-0.173,-0.081,-1.282,0.854,-1.465
-0.972,-0.187,-0.098,1.038,-0.305,-0.732
-0.971,-0.177,-0.098,1.16,-1.282,0.0
-0.974,-0.173,-0.079,1.282,0.244,0.183
-0.971,-0.194,-0.105,-0.122,-0.366,1.77
-0.972,-0.192,-0.099,0.183,-0.549,1.953
-0.97,-0.186,-0.092,-1.648,0.427,1.404
-0.966,-0.181,-0.098,-2.075,0.488,1.16
-0.972,-0.165,-0.097,-3.174,-0.488,0.793
-0.978,-0.149,-0.1,-3.784,0.854,0.488
-0.963,-0.136,-0.093,-3.906,0.549,-0.305
-0.971,-0.169,-0.098,-0.427,0.122,-0.854
-0.976,-0.173,-0.097,0.122,-0.488,-0.732
-0.966,-0.177,-0.098,1.892,-0.244,-0.366
-0.963,-0.162,-0.118,2.075,-1.465,0.732
-0.974,-0.166,-0.109,2.38,-1.404,2.136
-0.973,-0.178,-0.095,1.038,0.244,1.77
-0.974,-0.173,-0.087,-1.221,1.587,0.122
-0.972,-0.172,-0.089,-1.099,1.77,0.061
-0.966,-0.18,-0.099,-0.183,1.404,-0.244
-0.964,-0.172,-0.098,-0.732,0.977,-0.61
-0.965,-0.176,-0.099,-1.343,1.343,-0.61
-0.974,-0.179,-0.097,-0.732,0.854,-0.061
-0.975,-0.178,-0.093,-1.099,0.61,0.0
-0.969,-0.18,-0.087,0.305,0.977,-0.061
-0.972,-0.185,-0.108,1.465,-0.854,0.061
-0.969,-0.174,-0.096,0.61,0.305,0.427
-0.967,-0.172,-0.096,-0.061,0.671,0.305
-0.97,-0.183,-0.091,0.305,-0.183,1.953
-0.972,-0.189,-0.092,0.122,-0.732,2.319
-0.97,-0.19,-0.088,-0.183,-0.671,2.625
-0.971,-0.193,-0.104,0.61,-0.122,3.601
-0.964,-0.182,-0.108,-0.549,0.244,2.93
-0.966,-0.174,-0.091,0.977,-0.488,2.319
-0.964,-0.181,-0.104,1.038,-0.244,2.014
-0.967,-0.179,-0.092,-1.099,0.732,0.122
-0.969,-0.185,-0.09,-1.221,0.0,0.061
