aX,aY,aZ,gX,gY,gZ
-0.911,0.271,-0.224,-0.427,0.671,-0.427
-0.914,0.267,-0.226,1.77,0.122,0.671
-0.915,0.266,-0.228,2.014,-0.305,0.61
-0.911,0.256,-0.226,2.197,0.122,1.526
-0.917,0.254,-0.232,2.441,0.305,1.465
-0.917,0.262,-0.234,2.441,0.0,1.221
-0.912,0.262,-0.23,1.892,-0.305,1.282
-0.916,0.255,-0.223,1.892,0.916,2.075
-0.916,0.26,-0.222,1.587,0.244,1.465
-0.91,0.263,-0.219,0.732,0.793,1.526
-0.911,0.274,-0.221,0.732,0.305,0.061
-0.912,0.265,-0.223,1.526,0.732,0.549
-0.914,0.264,-0.221,1.831,0.122,-0.122
-0.91,0.265,-0.221,1.526,0.427,-0.244
-0.914,0.267,-0.217,1.587,0.122,-0.916
-0.914,0.266,-0.218,1.404,-0.061,-1.038
-0.913,0.262,-0.219,1.282,0.366,-0.854
-0.915,0.25,-0.221,1.282,0.549,-0.793
-0.919,0.247,-0.221,0.916,0.244,-0.977
-0.913,0.262,-0.222,-0.061,-0.549,-1.221
-0.912,0.266,-0.221,-0.61,-0.122,-1.16
-0.915,0.267,-0.22,-0.183,0.0,-0.488
-0.914,0.27,-0.218,-0.061,0.0,-0.61
-0.91,0.269,-0.222,0.305,-0.244,-0.671
-0.907,0.271,-0.222,0.916,0.061,-0.244
-0.912,0.261,-0.222,1.099,0.427,0.305
-0.911,0.269,-0.228,0.549,-0.305,-0.427
-0.912,0.268,-0.224,-0.305,0.061,-0.549
-0.914,0.259,-0.223,-0.488,0.793,0.0
-0.914,0.259,-0.222,-0.183,0.427,0.061
-0.914,0.262,-0.222,0.061,-0.061,-0.061
-0.912,0.271,-0.228,0.0,-0.122,-0.244
-0.91,0.267,-0.224,-0.061,0.61,0.244
-0.912,0.266,-0.223,0.0,0.427,0.0
-0.91,0.266,-0.227,-0.305,0.183,0.061
-0.909,0.269,-0.225,-0.366,0.366,0.183

-0.82,0.647,-0.3,35.828,23.376,136.597
-0.657,0.535,-0.27,39.917,33.02,128.723
-0.45,0.326,-0.271,43.762,42.725,124.756
-0.383,0.043,-0.29,36.682,42.419,123.047
-0.452,-0.188,-0.292,35.461,30.884,119.995
-0.595,-0.29,-0.253,33.081,14.099,116.821
-0.618,-0.353,-0.177,35.828,2.991,113.342
-2.21,-0.987,-0.064,31.128,-14.893,79.651
-2.058,-0.802,-0.142,17.7,-12.268,61.89
-1.43,-0.203,-0.213,12.329,-12.085,-7.751
-2.023,0.184,0.136,21.362,22.278,-49.011
-2.33,0.71,-0.081,95.154,2.808,-154.541
-2.474,0.827,-0.302,143.127,-1.343,-173.035
-2.346,0.652,-0.821,239.929,-20.935,-230.164
-1.368,-0.599,-0.818,136.902,-13.855,-265.93
-0.256,-2.17,-0.291,-28.137,97.29,-179.81
-0.734,-2.137,0.109,73.608,3.479,152.344
0.338,-0.18,-0.119,419.617,-101.99,128.296
0.059,1.305,0.85,87.28,-38.696,140.686
-1.012,-0.026,-0.944,-132.996,-7.935,108.154
0.002,0.362,0.171,-46.753,40.222,87.097
-0.125,0.819,0.329,-14.832,19.104,77.881
-0.021,0.404,-0.069,0.488,-27.832,6.836
-0.026,0.517,0.039,-21.973,-33.264,-28.076
0.501,0.71,0.028,-50.415,8.789,-112.671
0.467,0.079,-0.026,-39.917,-22.4,-128.784
0.25,-0.708,0.1,-80.444,11.841,-101.196
0.221,-1.278,0.188,-133.423,74.158,-68.481
-0.56,-1.269,0.421,-212.341,-2.38,-17.7
-1.741,-2.824,0.081,-264.282,30.579,54.749
-4.0,2.717,-0.429,406.189,-116.943,195.74
-3.269,-4.0,-0.001,-25.33,-122.009,156.433
-4.0,-3.96,1.227,-47.119,-48.218,298.584
-2.72,1.481,-0.052,-181.519,26.123,94.36
-0.128,1.214,-0.14,194.214,-38.879,-55.847
-0.804,0.521,-0.048,144.592,-55.664,-34.18
-1.91,-0.08,-0.679,73.914,-16.357,35.4
-1.237,-0.869,-0.715,-15.686,53.162,-20.935
-1.245,-1.263,-0.415,-131.165,74.036,-28.931
-1.525,-0.273,0.021,-248.962,127.319,-28.137
-1.307,0.404,0.219,201.599,-150.146,-111.267
-1.416,-0.312,-0.173,26.428,-114.929,-6.653
-1.203,0.175,-0.219,24.414,-33.447,-57.922
-0.847,-0.205,-0.089,-12.268,0.427,-67.505
-0.734,-0.136,-0.024,63.538,-78.796,-78.613
-0.699,-0.149,-0.125,56.58,-49.805,-86.792
-0.735,-0.303,-0.261,34.363,1.282,-50.11
-0.764,-0.298,-0.24,20.508,-6.287,-53.833
-0.979,-0.237,-0.043,-32.898,-3.235,-21.179
-0.947,0.084,-0.087,-2.441,-0.549,-28.564
-0.943,0.083,-0.1,-2.747,1.038,-27.527
-0.938,0.124,-0.19,10.071,-1.709,-17.456
-0.944,0.112,-0.185,11.78,-2.136,-16.174
-0.959,0.07,-0.197,15.32,-3.662,-14.16
-0.973,0.019,-0.209,-4.333,-1.892,-10.01
-0.936,0.134,-0.191,-10.315,-1.526,-7.568
-0.936,0.17,-0.182,-11.353,-2.991,-7.202
-0.933,0.231,-0.171,-5.859,-1.587,-1.648
-0.928,0.182,-0.211,2.563,-1.343,-1.648
-0.942,0.22,-0.177,-3.235,-2.319,-12.939
-0.953,0.145,-0.194,-3.418,2.197,2.319
-0.939,0.201,-0.2,-4.272,-1.099,1.404
-0.926,0.233,-0.203,-3.845,1.709,1.953
-0.918,0.234,-0.209,-4.333,1.465,1.587
-0.936,0.208,-0.191,-1.709,0.122,-1.221
-0.935,0.205,-0.19,-1.465,0.366,-1.16
-0.934,0.206,-0.189,-1.221,0.549,-0.671
-0.934,0.208,-0.201,-0.977,0.244,-0.244
-0.935,0.217,-0.206,0.305,0.244,-0.061
-0.933,0.222,-0.198,0.488,0.305,-0.549
-0.934,0.234,-0.196,-1.648,-0.061,-0.793
-0.935,0.227,-0.193,-2.319,0.366,-0.427
-0.935,0.217,-0.182,-1.648,1.587,0.427
-0.935,0.223,-0.187,0.671,-0.183,0.183
-0.937,0.222,-0.186,1.099,-0.183,0.122
-0.938,0.21,-0.184,2.319,-0.305,0.854
-0.933,0.223,-0.187,1.709,-0.061,0.916
-0.928,0.225,-0.194,3.113,-0.305,0.427
-0.941,0.192,-0.201,1.404,-0.488,-1.282
-0.94,0.203,-0.193,1.16,0.183,1.099
-0.934,0.209,-0.194,1.282,0.183,1.587
-0.933,0.211,-0.191,1.526,0.305,1.587
-0.93,0.221,-0.196,0.366,0.549,0.183
-0.927,0.224,-0.195,-0.427,0.977,-0.183
-0.926,0.222,-0.193,-1.282,0.61,-0.793
-0.933,0.217,-0.187,-1.404,1.099,-0.854
-0.934,0.214,-0.188,0.0,0.488,-0.793
-0.938,0.213,-0.19,0.061,0.671,-0.793
-0.937,0.21,-0.193,0.549,0.671,-0.61
-0.938,0.2,-0.2,0.427,0.305,-0.183
-0.929,0.208,-0.195,0.122,0.305,-0.427
-0.933,0.216,-0.198,-0.061,0.244,-1.221
-0.933,0.213,-0.2,0.0,0.122,-1.282
-0.937,0.209,-0.189,-0.854,0.305,-1.404
-0.934,0.212,-0.189,-0.122,0.61,-1.282
-0.935,0.208,-0.199,-1.038,-1.038,-1.648
-0.93,0.219,-0.188,-2.441,0.183,-1.404
-0.935,0.223,-0.194,-0.732,0.183,-1.038
-0.934,0.22,-0.195,-0.488,0.0,-0.366
-0.929,0.218,-0.196,0.61,-0.122,0.183
-0.931,0.226,-0.199,0.488,0.366,0.061
-0.934,0.219,-0.201,0.427,0.366,0.0
-0.931,0.218,-0.201,0.488,-0.061,0.061
-0.932,0.218,-0.199,0.305,-0.366,-0.183
-0.931,0.22,-0.2,0.732,-0.427,-0.183
-0.933,0.219,-0.201,0.427,-0.305,-0.122
-0.934,0.215,-0.201,0.183,0.061,0.366
-0.931,0.214,-0.199,0.061,0.061,0.427
-0.934,0.214,-0.2,-0.244,-0.061,0.549
-0.932,0.215,-0.199,-0.305,0.0,0.549
-0.934,0.22,-0.199,-0.061,0.305,0.671
-0.932,0.222,-0.198,0.0,0.244,0.854
-0.928,0.22,-0.196,0.427,0.488,0.977
-0.932,0.217,-0.199,0.732,0.732,0.793
-0.932,0.215,-0.204,-0.366,0.0,0.061
-0.931,0.212,-0.201,-0.916,0.549,0.183
-0.934,0.214,-0.2,-0.61,0.549,-0.122
-0.934,0.215,-0.203,0.305,0.305,0.427
-0.933,0.212,-0.194,0.183,0.854,1.404

-1.027,-0.501,-0.057,12.268,18.555,105.591
-0.987,-0.467,-0.049,13.916,27.771,100.952
-0.949,-0.41,-0.035,18.311,26.611,93.506
-0.981,-0.304,-0.025,16.235,16.602,86.243
-1.052,-0.205,-0.076,20.264,2.38,78.247
-1.142,-0.137,-0.17,40.039,-9.949,67.2
-1.41,-0.26,-0.403,67.078,-31.555,35.889
-1.867,-0.478,0.063,8.423,7.08,3.601
-1.748,-0.282,0.195,-9.155,40.222,-7.263
-2.155,0.3,0.29,31.067,32.898,-70.801
-2.073,0.387,0.221,92.468,21.118,-104.797
-2.376,0.597,-0.442,174.133,-14.587,-161.377
-2.453,0.565,-0.628,176.697,-20.813,-181.641
-2.472,0.288,-1.083,182.678,-24.536,-209.961
-1.256,-0.697,-1.106,129.578,-13.428,-218.567
-0.121,-0.757,-0.401,-104.614,52.917,-148.071
0.209,0.21,-0.187,306.763,-72.083,88.135
-0.064,1.536,1.087,-137.085,-17.7,50.781
-0.46,2.282,0.166,-390.015,-0.854,74.89
-0.853,0.947,-0.667,-337.769,-39.062,43.457
-0.418,0.04,0.644,-147.583,65.674,117.432
0.413,0.905,-0.049,-14.16,72.144,81.421
0.329,0.937,-0.053,-4.395,10.681,10.315
0.21,0.508,-0.083,10.132,17.456,36.56
0.223,0.429,-0.294,12.756,-37.598,-30.396
0.193,0.158,-0.147,-3.418,-29.968,-63.354
0.098,-0.173,0.076,-110.84,7.202,-125.427
0.26,-0.848,0.039,-182.129,74.097,-114.563
-0.154,-0.816,-0.006,-150.757,41.321,-79.468
-0.448,-1.743,0.48,-346.924,46.021,25.757
-4.0,2.219,-0.007,248.84,-93.506,191.467
-4.0,-4.0,1.978,-2.319,-168.884,209.412
-2.512,0.494,0.3,-93.933,153.076,249.878
-2.533,2.788,0.151,-156.372,33.081,132.141
-0.344,1.195,-0.366,252.808,-52.795,-72.083
-1.619,-0.388,-0.903,134.46,-104.37,-23.743
-2.4,-1.672,-1.237,87.097,-102.661,59.57
-1.077,-0.984,-0.709,-106.079,105.225,-51.208
-1.145,0.563,-0.27,-236.267,62.134,-56.824
-1.68,0.873,-0.316,-236.389,38.391,-47.668
-0.932,0.705,0.112,58.105,-176.758,-57.678
-1.275,0.134,-0.161,-11.169,-86.975,-91.431
-1.198,0.013,0.006,-26.489,27.466,-47.241
-0.945,0.06,-0.238,-2.563,-49.927,-78.369
-0.638,-0.246,-0.333,41.382,-41.626,-93.75
-0.69,-0.304,-0.456,-14.16,-56.763,-94.604
-0.99,0.145,0.032,35.828,-14.221,-53.772
-0.92,0.0,-0.301,-2.014,0.977,-17.639
-0.982,-0.002,-0.224,-3.662,12.451,-11.902
-0.996,-0.058,-0.219,-3.845,12.329,-8.789
-0.992,-0.002,-0.215,-10.193,3.052,-5.859
-0.96,0.109,-0.209,-13.306,15.442,1.648
-0.931,0.222,-0.197,-8.972,1.404,4.639
-0.934,0.253,-0.219,-3.601,1.587,7.141
-0.919,0.229,-0.225,8.911,4.578,9.521
-0.925,0.179,-0.241,8.24,-2.686,-2.563
-0.949,0.137,-0.235,-4.211,0.61,-5.127
-0.948,0.133,-0.23,-4.7,1.587,-4.333
-0.947,0.213,-0.205,1.953,-0.671,-1.343
-0.927,0.217,-0.216,12.451,0.671,3.784
-0.926,0.198,-0.223,14.465,0.61,3.479
-0.929,0.171,-0.238,14.038,0.488,3.113
-0.928,0.172,-0.245,12.695,0.366,2.686
-0.916,0.19,-0.262,2.258,-1.709,-3.418
-0.916,0.2,-0.254,-1.16,-1.953,-5.066
-0.915,0.203,-0.241,-3.601,0.366,-6.836
-0.922,0.219,-0.212,-5.981,1.648,-8.423
-0.926,0.219,-0.202,-5.493,1.343,-9.155
-0.931,0.205,-0.201,0.793,-1.038,-8.911
-0.941,0.184,-0.232,4.761,-2.502,-6.836
-0.942,0.183,-0.235,5.249,-2.441,-6.409
-0.937,0.179,-0.244,5.371,-1.221,-3.723
-0.942,0.179,-0.242,4.578,-1.038,-2.93
-0.941,0.174,-0.241,3.662,0.488,-1.343
-0.936,0.179,-0.241,3.174,0.671,-0.977
-0.933,0.194,-0.238,3.052,0.549,-0.793
-0.931,0.199,-0.235,2.869,0.977,-0.244
-0.923,0.222,-0.241,2.502,2.136,1.038
-0.927,0.223,-0.231,3.357,0.183,0.488
-0.927,0.207,-0.225,3.479,0.549,0.488
-0.928,0.206,-0.239,0.366,0.916,-0.427
-0.921,0.235,-0.23,-2.38,1.038,-1.221
-0.931,0.216,-0.224,-1.099,1.953,0.0
-0.931,0.216,-0.221,-0.916,1.404,-0.244
-0.928,0.21,-0.223,-0.793,0.61,-0.977
-0.929,0.205,-0.227,-1.221,0.977,-1.099
-0.93,0.204,-0.229,-1.77,0.854,-1.038
-0.929,0.211,-0.225,-2.441,1.221,-0.732
-0.926,0.228,-0.222,-2.625,0.427,-1.16
-0.924,0.234,-0.22,-2.197,0.427,-1.343
-0.922,0.232,-0.217,-0.793,0.977,-1.099
-0.921,0.223,-0.215,-0.916,1.221,-1.099
-0.93,0.201,-0.221,-0.061,0.916,-0.671
-0.931,0.201,-0.224,-0.183,0.732,-0.916
-0.933,0.205,-0.224,-0.488,0.122,-1.16
-0.932,0.208,-0.225,-0.732,0.244,-1.099
-0.931,0.202,-0.223,-0.427,0.732,-0.854
-0.931,0.201,-0.223,-0.244,0.549,-0.61
-0.934,0.209,-0.223,0.366,0.549,0.183
-0.93,0.215,-0.223,-0.122,0.549,-0.061
-0.927,0.218,-0.224,-0.061,0.488,0.061
-0.926,0.218,-0.224,0.366,0.549,0.244
-0.93,0.213,-0.222,0.916,0.488,0.366
-0.928,0.213,-0.223,0.916,0.305,0.183
-0.929,0.215,-0.226,1.16,-0.183,-0.061
-0.928,0.216,-0.226,1.221,-0.183,-0.183
-0.929,0.209,-0.224,1.038,-0.061,0.61
-0.929,0.216,-0.224,1.221,-0.122,0.0
-0.922,0.218,-0.226,1.221,-0.244,-0.122
-0.925,0.214,-0.227,0.916,-0.122,-0.305
-0.928,0.213,-0.228,0.732,0.0,-0.305
-0.927,0.215,-0.227,0.61,-0.427,-0.366
-0.926,0.221,-0.225,0.793,-0.061,-0.977
-0.926,0.211,-0.224,0.305,0.488,-0.854
-0.927,0.209,-0.225,0.183,0.305,-1.038
-0.93,0.214,-0.224,-0.427,0.0,-1.16
-0.928,0.214,-0.223,-0.488,0.183,-1.221
-0.929,0.212,-0.224,-0.732,0.122,-1.221
-0.934,0.202,-0.228,0.0,0.122,0.122

-1.006,-0.594,-0.09,22.949,-3.906,99.609
-0.955,-0.577,-0.04,34.79,1.038,96.558
-0.894,-0.491,-0.084,30.945,8.118,90.027
-0.888,-0.414,-0.128,20.081,11.047,81.238
-0.941,-0.362,-0.187,21.973,5.981,71.411
-1.612,-0.349,-0.331,41.931,-41.26,15.991
-1.668,-0.123,-0.381,33.264,-21.729,4.578
-1.675,-0.137,-0.155,16.357,11.597,-9.644
-1.721,-0.033,0.359,14.526,39.368,-20.142
-1.934,0.138,0.395,64.514,35.95,-80.017
-2.128,0.537,-0.123,117.981,4.944,-135.864
-2.497,0.123,-0.978,190.674,-44.922,-243.53
-0.525,-1.377,-0.398,67.749,26.672,-184.021
0.05,-0.531,-1.135,378.174,-150.33,108.398
0.176,0.218,-0.158,336.243,-88.135,86.975
-0.171,1.445,1.027,-71.472,13.916,112.671
-0.088,3.152,0.273,-450.439,4.15,81.665
-0.808,0.321,-1.424,-135.376,-12.817,95.642
-0.84,0.14,0.667,-65.796,11.597,106.812
0.032,0.806,-0.069,-65.002,0.549,63.11
-0.065,0.562,0.276,-48.096,-39.795,45.654
-0.056,0.592,0.095,-20.63,-3.113,62.195
0.047,0.867,0.2,-11.414,-33.325,-34.729
0.164,0.726,0.3,-15.259,-35.889,-107.849
0.358,0.027,-0.164,-10.071,-46.997,-202.576
0.182,-1.329,0.272,-129.761,104.126,-98.755
0.185,-1.066,-0.072,-117.249,107.971,-109.619
-3.264,-4.0,-0.439,-396.484,-78.003,208.618
-0.737,0.205,0.22,119.385,-79.529,101.99
-2.698,1.731,-0.045,-132.69,9.888,170.227
-1.663,3.646,-0.834,-52.49,-18.25,16.296
-0.958,0.097,-0.267,200.195,-70.068,-15.93
-2.304,-0.559,-0.955,128.967,-65.247,24.475
-2.041,-0.814,-0.516,28.442,91.492,19.653
-0.722,-0.452,-0.232,-140.686,147.217,-44.739
-1.57,-0.118,-0.523,-197.327,36.743,-90.698
-1.219,0.418,-0.271,-202.942,108.582,-45.654
-1.124,0.214,0.05,133.972,-81.543,-59.937
-1.432,0.01,-0.138,168.518,-124.878,-52.734
-1.269,-0.344,0.044,138.733,-62.073,-20.691
-0.829,-0.146,-0.264,5.188,6.104,-14.221
-0.646,0.15,-0.064,-31.006,2.319,-37.72
-0.664,-0.031,-0.126,-31.189,-14.221,-57.129
-0.687,-0.434,0.02,-52.49,-5.92,-49.316
-0.647,0.164,-0.009,-32.532,9.277,-12.756
-0.77,0.619,-0.076,56.03,-20.691,-41.87
-0.761,0.757,0.07,103.21,-27.527,-75.684
-1.242,-1.012,-0.309,23.071,0.671,-21.057
-1.171,-0.222,-0.528,4.578,-35.4,-34.302
-1.316,-0.059,-0.322,7.996,-41.443,-45.41
-0.976,0.031,-0.15,-3.662,15.076,-21.667
-0.817,0.221,-0.086,-14.343,3.479,-23.499
-0.884,0.269,-0.098,-7.141,-1.038,-29.053
-0.968,0.067,-0.184,-19.592,8.484,-10.864
-0.939,0.207,-0.164,20.386,-4.639,-3.418
-0.943,0.179,-0.189,20.813,-4.15,-2.808
-0.959,0.095,-0.25,7.385,-3.479,-0.549
-0.956,0.12,-0.258,2.502,-2.686,-1.404
-0.955,0.135,-0.25,-0.488,-2.747,-2.075
-0.946,0.193,-0.184,-8.606,0.0,-1.343
-0.948,0.213,-0.152,-10.742,1.038,0.732
-0.94,0.225,-0.137,-8.118,0.549,2.625
-0.94,0.225,-0.125,-1.038,-0.305,3.052
-0.938,0.219,-0.136,1.892,-0.916,2.686
-0.934,0.201,-0.192,7.69,-3.174,1.221
-0.94,0.173,-0.234,3.296,-2.625,0.366
-0.939,0.174,-0.232,0.977,-2.075,0.366
-0.94,0.188,-0.207,-3.845,0.061,0.549
-0.943,0.188,-0.182,-2.747,0.122,0.793
-0.942,0.168,-0.195,1.953,-1.099,-0.488
-0.944,0.163,-0.201,2.258,-1.404,-0.61
-0.949,0.164,-0.199,-1.038,-1.526,-0.732
-0.948,0.169,-0.201,-1.343,-1.038,-0.671
-0.94,0.181,-0.208,-1.892,-1.099,-0.549
-0.932,0.182,-0.206,-1.648,-0.61,-0.549
-0.946,0.173,-0.197,-1.648,-0.488,-1.16
-0.948,0.164,-0.211,-3.601,-0.183,-1.221
-0.939,0.168,-0.199,-6.104,1.16,-1.16
-0.939,0.194,-0.208,-5.554,0.488,-1.099
-0.936,0.204,-0.2,-6.348,1.587,-1.892
-0.933,0.199,-0.192,-5.615,3.723,-1.099
-0.94,0.192,-0.2,-1.16,-0.366,-2.38
-0.939,0.187,-0.204,-0.183,-0.305,-2.136
-0.945,0.18,-0.2,0.488,-0.427,-1.526
-0.942,0.175,-0.213,1.77,-0.732,-0.916
-0.939,0.182,-0.211,1.404,-0.122,-0.549
-0.936,0.2,-0.199,0.427,0.549,-0.671
-0.939,0.196,-0.192,-0.183,0.305,-0.977
-0.941,0.191,-0.206,-0.427,-0.549,-0.977
-0.937,0.194,-0.2,0.122,-0.366,-0.916
-0.94,0.199,-0.202,0.61,-0.793,-0.977
-0.942,0.203,-0.203,2.136,-0.977,-0.488
-0.944,0.2,-0.198,-0.122,0.427,0.488
-0.937,0.191,-0.208,1.282,0.916,2.441
-0.941,0.193,-0.199,-0.977,1.587,2.563
-0.94,0.19,-0.2,-2.625,2.075,2.563
-0.937,0.19,-0.199,-2.563,1.892,2.319
-0.937,0.186,-0.196,-2.869,1.465,1.953
-0.94,0.183,-0.196,-2.93,1.404,1.709
-0.943,0.172,-0.194,-1.465,0.366,1.343
-0.946,0.174,-0.197,-1.465,0.427,1.099
-0.944,0.173,-0.196,-2.441,1.221,1.465
-0.942,0.171,-0.197,-3.113,0.793,1.099
-0.942,0.171,-0.193,-3.235,0.977,1.099
-0.939,0.167,-0.196,1.099,0.488,2.136
-0.943,0.167,-0.206,0.244,0.183,0.244
-0.945,0.164,-0.198,0.0,0.061,0.183
-0.946,0.162,-0.195,0.0,0.061,0.183
-0.95,0.163,-0.197,0.671,-0.122,0.854
-0.946,0.16,-0.196,0.732,0.366,1.282
-0.946,0.16,-0.197,0.366,0.488,1.282
-0.943,0.16,-0.202,-0.183,0.671,1.038
-0.943,0.172,-0.201,-1.16,0.366,0.061
-0.945,0.169,-0.198,-1.221,1.099,0.488
-0.945,0.167,-0.193,-0.427,0.61,0.732
-0.948,0.166,-0.193,1.221,-0.061,-0.061
-0.949,0.148,-0.2,0.977,0.122,0.183
-0.945,0.151,-0.197,0.549,0.0,-0.122
-0.946,0.152,-0.197,0.0,0.244,0.0

-1.129,-0.925,0.294,42.358,-7.141,121.277
-1.292,-0.594,0.231,51.147,5.981,119.934
-1.301,-0.449,0.156,48.401,19.043,110.596
-1.232,-0.355,0.075,45.41,21.057,98.45
-1.124,-0.256,-0.068,59.57,13.0,82.703
-1.121,-0.179,-0.141,87.28,-5.92,63.416
-1.577,-0.195,-0.49,111.633,-45.044,22.888
-1.823,-0.336,-0.578,98.328,-41.565,12.512
-1.924,0.125,0.34,-1.587,23.438,-59.57
-1.842,0.244,0.446,10.376,29.114,-72.571
-2.193,0.774,-0.037,148.987,5.554,-139.343
-2.303,0.879,-0.687,233.765,-37.781,-220.215
-2.146,0.043,-1.673,225.098,-63.354,-241.394
-1.971,-0.489,-1.766,174.622,-55.664,-235.962
-0.844,-1.009,-0.646,-47.913,86.182,-139.343
-0.996,-4.0,0.0,-107.544,133.667,66.711
-0.017,-0.19,-0.069,405.762,-144.165,104.614
-0.155,1.148,1.109,-71.289,34.424,149.048
0.013,2.071,0.722,-243.042,76.721,195.068
-0.918,0.352,-0.159,-249.268,-11.78,61.89
-0.648,-0.123,0.624,-290.588,6.287,99.609
-0.024,0.473,0.345,-124.207,20.142,86.304
0.132,0.485,0.28,14.893,-22.339,47.791
0.205,0.458,0.194,7.568,15.869,52.734
0.185,0.423,0.156,7.019,4.517,33.386
0.268,0.649,-0.054,36.255,2.38,-54.81
0.275,0.557,-0.267,19.714,-23.865,-141.541
0.098,-0.215,-0.085,-33.264,7.446,-121.216
0.211,-0.485,-0.343,-72.754,29.358,-101.196
-0.158,-1.655,0.782,-180.359,22.583,-88.318
-0.485,-4.0,-1.929,-356.567,67.261,-37.781
0.217,0.034,-0.697,177.063,7.202,-32.776
-3.393,-4.0,-0.212,-67.139,-137.573,58.35
-2.712,2.757,0.092,-166.809,22.705,111.938
-2.411,3.717,-0.725,-89.05,-30.945,32.288
-0.38,1.376,-0.019,196.045,-90.21,-67.81
-2.042,-0.761,-0.718,51.147,-56.03,36.682
-1.348,-0.859,-0.478,-125.061,94.36,-41.992
-1.159,0.445,0.042,-142.7,116.699,-27.344
-1.07,0.65,0.151,7.568,-57.251,-66.284
-1.13,0.111,-0.223,195.19,-122.314,-97.229
-1.212,0.109,-0.773,47.058,-42.542,-28.564
-0.806,-0.165,-0.534,80.444,159.302,80.444
-1.041,-0.214,-0.389,-19.531,-95.642,-136.719
-0.891,-0.186,-0.306,-65.979,16.113,-69.519
-0.771,0.013,-0.223,-84.351,25.635,-81.177
-0.54,-0.014,-0.091,-34.119,45.349,-37.109
-0.746,-0.155,-0.196,-27.466,-19.348,-100.403
-0.691,-0.204,-0.157,-21.729,-2.93,-88.074
-0.83,-0.277,-0.128,-58.96,-47.546,-74.89
-1.012,-0.108,-0.06,-63.599,15.93,-36.743
-0.941,-0.036,0.101,-47.607,62.378,-24.292
-0.912,-0.097,-0.185,68.176,-23.132,-29.541
-0.91,-0.057,-0.53,15.564,-20.02,-38.94
-0.9,0.146,-0.354,-19.47,-10.62,-39.429
-0.948,0.147,-0.131,-7.263,13.794,-22.339
-0.944,0.105,-0.12,-1.465,12.451,-20.63
-0.948,0.115,-0.22,14.648,3.052,-11.719
-0.945,0.142,-0.283,9.399,-6.348,-10.254
-0.919,0.176,-0.313,2.625,1.343,-7.69
-0.955,0.175,-0.195,3.357,-0.183,-7.996
-0.946,0.177,-0.232,7.446,-6.409,-10.01
-0.936,0.183,-0.277,6.226,-6.897,-9.644
-0.925,0.22,-0.269,4.456,-4.7,-7.874
-0.918,0.215,-0.282,4.15,-2.625,-5.249
-0.924,0.201,-0.278,4.028,-2.136,-4.639
-0.93,0.206,-0.267,2.319,-1.343,-3.784
-0.93,0.195,-0.25,1.404,-0.732,-1.282
-0.926,0.219,-0.24,0.671,-1.282,-1.465
-0.92,0.231,-0.249,0.977,-1.587,-1.831
-0.903,0.241,-0.273,-0.916,-0.488,-2.014
-0.905,0.231,-0.273,-0.977,0.122,-1.587
-0.92,0.22,-0.274,-1.526,0.427,-1.343
-0.924,0.227,-0.272,-1.648,-0.122,-1.221
-0.922,0.236,-0.263,-0.732,-0.488,-0.732
-0.921,0.233,-0.259,1.709,-0.366,0.854
-0.919,0.23,-0.249,6.592,-1.099,0.916
-0.91,0.216,-0.268,5.981,-1.404,0.427
-0.911,0.228,-0.271,3.296,-0.916,-0.916
-0.909,0.249,-0.259,0.977,-0.732,-1.404
-0.912,0.249,-0.251,0.854,0.122,-1.282
-0.914,0.246,-0.249,1.099,0.183,-1.221
-0.92,0.234,-0.248,3.296,-0.061,-0.732
-0.915,0.222,-0.262,3.54,0.061,0.061
-0.915,0.228,-0.264,3.174,0.061,0.244
-0.917,0.237,-0.267,2.441,0.061,0.183
-0.915,0.241,-0.263,1.16,0.427,0.61
-0.914,0.242,-0.263,0.977,0.793,0.488
-0.909,0.243,-0.26,0.61,0.793,0.671
-0.906,0.249,-0.261,-0.183,0.793,0.305
-0.908,0.251,-0.262,-0.671,0.854,0.0
-0.915,0.228,-0.261,-1.892,1.038,-0.61
-0.917,0.226,-0.262,-3.296,1.526,-0.122
-0.918,0.241,-0.252,-4.333,1.404,-0.183
-0.92,0.244,-0.251,-4.395,1.404,-0.305
-0.914,0.242,-0.257,-3.174,1.587,0.427
-0.916,0.244,-0.256,-2.93,1.526,0.671
-0.915,0.241,-0.252,-2.441,1.77,1.099
-0.915,0.232,-0.258,-0.854,1.404,1.099
-0.915,0.228,-0.257,-0.854,1.526,1.16
-0.917,0.22,-0.26,-1.465,1.404,0.732
-0.918,0.219,-0.255,-2.441,1.343,0.488
-0.921,0.219,-0.252,-2.93,1.343,0.61
-0.924,0.223,-0.25,-2.991,1.648,0.671
-0.919,0.231,-0.241,-1.77,1.404,1.038
-0.919,0.233,-0.241,-1.16,0.732,1.16
-0.921,0.231,-0.245,0.244,0.854,1.709
-0.915,0.227,-0.251,1.282,0.427,2.014
-0.916,0.231,-0.253,1.038,0.305,2.014
-0.912,0.239,-0.245,0.427,0.61,0.977
-0.914,0.241,-0.24,0.671,0.61,0.427
-0.915,0.226,-0.245,1.953,0.549,0.061
-0.916,0.222,-0.25,1.892,0.244,0.0
-0.921,0.221,-0.255,1.282,0.366,-0.305
-0.923,0.222,-0.259,0.732,0.671,0.0
-0.916,0.238,-0.24,-0.549,1.648,0.977
